ID,Average_Rating,Reviews,Sentiment Ratio
B0014JDY3G,4.5556,99,0.5542
B0014JV2RG,3.75,416,0.503
B0017IH4QC,4.0588,34,0.5065
B000VDT8A4,4.1667,54,0.5392
B001B13UJ0,4.0968,31,0.4411
B001B13THI,4.4956,113,0.5957
B001E74KMM,5,1,0
B001IDAXS2,4.3548,62,0.525
B001IZ0TNE,4.2891,128,0.5593
B001XUPH6I,4.4,20,0.6251
B001XUV7IU,4.1091,220,0.4251
B0026ILCHE,4.6111,18,0.6502
B002BUK2RI,3.9905,105,0.4624
B002DO19JM,4.28,50,0.5363
B002DO19L0,4.875,8,0.8078
B002DO19JC,4.6667,3,0.7264
B002DO19L0,4.2,10,0.3144
B002DO19JC,4.1,10,0.4616
B002DO19L0,4.4,20,0.4457
B002DO19JC,4.5,10,0.6782
B002DO19L0,4.75,20,0.5584
B002DO19JC,4.6,10,0.615
B002DO19L0,4.2,10,0.5343
B002DO19JC,4.7,40,0.5552
B002N3I6VM,3.9256,121,0.3231
B002N3NRBQ,3.625,8,0.3144
B002N3I6VM,4.6,20,0.4907
B002N3NRBQ,3.9,10,0.4612
B002N3I6VM,3.65,20,0.377
B002N3NRBQ,4.1,20,0.3291
B002N3I6VM,3.7,10,0.3648
B002N3NRBQ,3.8,10,0.5239
B002N3I6VM,4.3,10,0.4538
B002N3NRBQ,3.3,20,0.2552
B002N3I6VM,4.45,20,0.4411
B002N3NRBQ,4,20,0.3948
B002N3I6VM,4,10,0.3739
B002N3NRBQ,3.7,10,0.1083
B002N3I6VM,4.4,10,0.553
B002N3NRBQ,3.9,10,0.3337
B002N3I6VM,4.5,20,0.4665
B002N3NRBQ,4.75,20,0.5576
B002N3I6VM,3.6,10,0.3115
B002N3NRBQ,3.6,10,0.3423
B002N3I6VM,4.2,20,0.4128
B002N3NRBQ,4,10,0.4684
B002N3I6VM,4.3,10,0.6061
B002N3NRBQ,4.4,10,0.4011
B002N3I6VM,4.1,10,0.3501
B002N3NRBQ,4,10,0.3633
B002N3I6VM,4.1,20,0.4783
B002N3NRBQ,3.9154,130,0.4329
B002P5RBZK,4.6,15,0.5731
B002VH6K72,3.4286,14,0.579
B002VNH70U,4.3333,3,0.0894
B002YKYAQO,4.303,33,0.5257
B0032JLHK8,3.3289,149,0.1843
B0033ZNZ6A,4.283,106,0.5222
B0034YLLFM,4.1786,28,0.5781
B0035QJARK,5,2,0.9047
B003SIOXTA,4.1449,352,0.3941
B003SIXGCU,4.2238,554,0.4291
B0043NTWUY,4,1,0.8293
B0046HI0IW,4,1,0.8979
B004AH51VW,4.0488,41,0.5695
B004DBW3W0,4.0385,26,0.4888
B004L5DJZI,4.4,10,0.751
B004XNN41W,4.5541,148,0.504
B0052T5464,4.875,8,0.6696
B0053HK38E,4.8,10,0.6023
B005IHMKUI,4.4,115,0.3365
B005IVX0PS,5,3,0.9652
B005P0JTC0,4.2222,9,0.7007
B0062Q4K1Q,4.1611,180,0.3779
B006PH232K,3.375,8,0.4096
B006RL0FKG,3,1,0.7814
B0071JE7PM,5,1,0.8884
B00729TRXS,4.2083,24,0.4947
B007760M62,4.38,479,0.6008
B007EGFQBQ,4.5812,117,0.5977
B0095F7YEQ,3,27,0.2864
B00AB6PQ3O,5,2,0.9168
B00BLZ1QS8,4.4167,48,0.5883
B00BPNRIQK,4.2887,142,0.5438
B00BPNRK22,4.6232,69,0.6675
B00CBA0NUO,5,1,0.9862
B00CJ8KQ00,4.5,4,0.4814
B00CL5XP1S,4.25,40,0.5221
B00CUH0KNI,4.75,8,0.5839
B00CWPN4MC,4.6136,44,0.4673
B00DJOWQE2,4.8462,39,0.4247
B00DQC26QA,4.6667,3,0.4978
B00EEN4KZK,5,1,0.8494
B00FT69IHG,4.3571,14,0.3282
B00G9XOXNC,3.6667,6,0.5969
B00H587HUQ,4.6667,3,0.7061
B00HATAB4O,4.7083,24,0.5705
B00HATCVD8,4.8361,61,0.5269
B00HATBK5I,3.6,10,0.4432
B00HATALSK,4.4884,43,0.434
B00HATBD8W,4.4242,33,0.4212
B00HATAH7A,4,15,0.268
B00HATAO28,4,1,-0.8777
B00HATCYUI,4.7143,14,0.5385
B00HATAEMS,4.4286,7,0.4932
B00HATCYUI,4.58,50,0.5671
B00HATA8UG,4.5667,60,0.495
B00HFF9GOY,5,1,0.9215
B00HFG0S1S,2.5,6,0.3222
B00HHII5AU,4.8,5,0.7256
B00HHI12VE,4.4478,134,0.48
B00HZ6X8QU,3.8077,26,0.4643
B00HZ6W8RA,2.6667,3,0.805
B00HZ6X8QU,4.4,10,0.5656
B00HZ6W8RA,5,10,0.5664
B00HZ6X8QU,3.9,10,0.2402
B00HZ6W8RA,5,10,0.6352
B00HZ6X8QU,4.7,10,0.4476
B00HZ6W8RA,5,10,0.6116
B00HZ6X8QU,4.9,10,0.4924
B00HZ6W8RA,4.3,10,0.2873
B00HZ6X8QU,4.2,20,0.4434
B00HZ6W8RA,4.7,10,0.5317
B00HZ6X8QU,4.5,10,0.3929
B00HZ6W8RA,4.3,10,0.3969
B00HZ6USRW,3.2,5,0.3936
B00HZ6X8QU,4,10,0.4765
B00HZ6W8RA,5,10,0.7301
B00HZ6X8QU,4.3,10,0.3137
B00HZ6W8RA,4.3,10,0.3257
B00HZ6X8QU,4.7,10,0.564
B00HZ6USRW,4.7,10,0.4183
B00HZ6W8RA,4.1,10,0.4663
B00HZ6X8QU,4.7,10,0.6058
B00HZ6W8RA,4.8,10,0.5834
B00HZ6USRW,4.6,10,0.4208
B00HZ6X8QU,4.6,10,0.1515
B00HZ6W8RA,4.3,10,0.303
B00HZ6X8QU,4.1,10,0.4671
B00HZ6USRW,4,10,0.4521
B00HZ6W8RA,4.5,10,0.6017
B00HZ6X8QU,4.5,10,0.1657
B00HZ6USRW,3.5,10,0.2202
B00HZ6X8QU,4.6,10,0.5247
B00HZ6USRW,4.8,10,0.5645
B00HZ6X8QU,4.9,10,0.7862
B00HZ6USRW,4.1,10,0.2797
B00HZ6X8QU,3.5,10,0.2942
B00HZ6USRW,4.4,10,0.389
B00HZ6X8QU,4,10,0.2906
B00HZ6USRW,4,10,0.3628
B00HZ6X8QU,4,10,0.3263
B00HZ6USRW,5,10,0.5082
B00HZ6X8QU,4.1,10,0.4157
B00HZ6USRW,4.2,10,0.421
B00HZ6X8QU,3.9,10,0.3071
B00HZ6USRW,4.2,10,0.1998
B00HZ6X8QU,3.5,10,0.3228
B00HZ6USRW,4.5,10,0.3983
B00HZ6X8QU,4.3,10,0.3628
B00HZ6USRW,4.8,10,0.4226
B00HZ6X8QU,3.7,10,0.3405
B00HZ6USRW,4.1,10,0.5097
B00HZ6X8QU,4,10,0.464
B00HZ6YC1U,5,6,0.4476
B00HZ6X8QU,3.8,10,0.304
B00HZ6USRW,4.4,10,0.4679
B00HZ6X8QU,4,10,0.4346
B00HZ6USRW,3.6,10,0.2384
B00HZ6X8QU,4.2,10,0.3478
B00HZ6USRW,4.4,10,0.4932
B00HZ6YC1U,4.5,10,0.349
B00HZ6X8QU,4.5,10,0.5457
B00HZ6USRW,4.4,10,0.4342
B00HZ6YC1U,4.7,10,0.2043
B00HZ6USRW,4.1,10,0.5941
B00HZ6X8QU,4.1,10,0.3761
B00HZ6USRW,4.1,10,0.5037
B00HZ6X8QU,4.9,10,0.5784
B00HZ6USRW,4.5,10,0.5729
B00HZ6X8QU,3.85,20,0.3731
B00HZ6USRW,4.5,20,0.4717
B00HZ6X8QU,4.1,10,0.2289
B00HZ6USRW,4.6,10,0.4835
B00HZ6X8QU,4.5,20,0.4004
B00HZ6USRW,5,20,0.5406
B00HZ6X8QU,4.3,10,0.4429
B00HZ6USRW,4.2,10,0.2795
B00HZ6X8QU,4.8,10,0.5574
B00HZ6USRW,4.8,10,0.3372
B00HZ6X8QU,4.7,10,0.4442
B00HZ6USRW,4.1,10,0.5293
B00HZ6X8QU,4.5,10,0.3664
B00HZ6USRW,3.2,10,0.176
B00HZ6X8QU,4.3,20,0.4354
B00HZ6USRW,4,10,0.132
B00HZ6X8QU,4.1,10,0.4226
B00HZ6USRW,4.2,10,0.421
B00HZ6X8QU,4.7,10,0.2992
B00HZ6USRW,4.5,10,0.1269
B00HZ6X8QU,4.8,10,0.5635
B00HZ6USRW,4.1,10,0.7136
B00HZ6YA1M,4,4,0.4506
B00HZ6X8QU,4.5,10,0.566
B00HZ6USRW,3.9,10,0.4383
B00HZ6X8QU,4.8,10,0.4082
B00HZ6USRW,4.7,10,0.5121
B00HZ6X8QU,4.9,10,0.3283
B00HZ6USRW,3.6,10,0.2604
B00HZ6X8QU,4.8,10,0.2716
B00HZ6USRW,5,10,0.5884
B00HZ6X8QU,4.6,10,0.5484
B00HZ6USRW,4.4,10,0.4727
B00HZ6X8QU,4.2,10,0.3411
B00HZ6USRW,4.1,10,0.4478
B00HZ6X8QU,4.4,10,0.3917
B00HZ6USRW,4.9,10,0.6961
B00HZ6X8QU,4.7,10,0.6346
B00HZ6USRW,4.3,10,0.2782
B00HZ6X8QU,4.1,10,0.3875
B00HZ6USRW,5,10,0.605
B00HZ6X8QU,4.7,10,0.4323
B00HZ6USRW,3.8,10,0.47
B00HZ6X8QU,4.2,10,0.4178
B00HZ6USRW,3.9,10,0.3034
B00HZ6X8QU,4.2,10,0.2193
B00HZ6USRW,4,10,0.4982
B00HZ6X8QU,4.2,10,0.3843
B00HZ6USRW,3.6,10,0.4287
B00HZ6X8QU,4.7,10,0.5272
B00HZ6USRW,4.2,10,0.5998
B00HZ6X8QU,4.5,10,0.5298
B00HZ6USRW,4.4,10,0.3627
B00HZ6X8QU,4.8,10,0.2421
B00HZ6USRW,4.4,10,0.3152
B00HZ6X8QU,4.1,10,0.3559
B00HZ6USRW,4.2,10,0.2569
B00HZ6X8QU,5,10,0.6489
B00HZ6USRW,4.7,10,0.5663
B00HZ6X8QU,4.7,20,0.4262
B00HZ6USRW,3.7,10,0.4514
B00HZ6X8QU,4.1,10,0.404
B00HZ6USRW,4.9,10,0.726
B00HZ6X8QU,4.9,10,0.3258
B00HZ6USRW,4.4,10,0.6695
B00HZ6X8QU,4.8,10,0.4714
B00HZ6USRW,5,10,0.6758
B00HZ6X8QU,3.9,10,0.3096
B00HZ6USRW,3.8,10,0.3228
B00HZ6X8QU,4.7,10,0.5129
B00HZ6USRW,4.8,10,0.7118
B00HZ6X8QU,4.25,20,0.4724
B00HZ6USRW,4.7,10,0.6243
B00HZ6X8QU,4.9,10,0.3817
B00HZ6USRW,4.5,10,0.599
B00HZ6X8QU,4.3,10,0.27
B00HZ6USRW,4.4,10,0.5399
B00HZ6X8QU,4.4,10,0.3523
B00HZ6USRW,4.5,10,0.6688
B00HZ6X8QU,4.8,10,0.2516
B00HZ6USRW,4.6,10,0.6529
B00HZ6X8QU,4.8,10,0.5064
B00HZ6USRW,4.4,10,0.5113
B00HZ6X8QU,4.8,10,0.3554
B00HZ6USRW,4.9,10,0.5486
B00HZ6X8QU,4.1,10,0.6082
B00HZ6USRW,3.7,10,0.5525
B00HZ6X8QU,3.9,10,0.4476
B00HZ6USRW,4,10,0.4254
B00HZ6X8QU,3.9,10,0.4543
B00HZ6USRW,4.7,10,0.7927
B00HZ6X8QU,4.9,10,0.4868
B00HZ6USRW,4.4,10,0.3937
B00HZ6X8QU,4.4372,430,0.4776
B00HZ6XMLG,4.4286,7,0.5036
B00HZ6X8QU,4.1,20,0.3272
B00HZ6XMLG,4.65,20,0.3958
B00HZ6X8QU,4.4,10,0.3291
B00HZ6XMLG,4.7,10,0.4947
B00HZ6X8QU,4.5,10,0.5578
B00HZ6XMLG,4.2,10,0.4297
B00HZ6X8QU,4,10,0.1744
B00HZ6XMLG,4.55,20,0.4444
B00HZ6X8QU,4.35,20,0.4623
B00HZ6XMLG,4.7,10,0.3389
B00HZ6X8QU,5,10,0.4568
B00HZ6XMLG,4.9,20,0.5249
B00HZ6X8QU,4,10,0.2462
B00HZ6XMLG,4.6,10,0.4547
B00HZ6X8QU,4.8,10,0.3457
B00HZ6XMLG,4.9,10,0.5215
B00HZ6X8QU,4.1,10,0.4577
B00HZ6XMLG,4.7,10,0.4984
B00HZ6X8QU,4.3,10,0.4747
B00HZ6XMLG,4.5,10,0.5077
B00HZ6X8QU,4.55,20,0.3956
B00HZ6XMLG,4.35,20,0.2797
B00HZ6X8QU,4.6,10,0.2258
B00HZ6XMLG,4.4,10,0.5622
B00HZ6X8QU,4.8,10,0.4315
B00HZ6XMLG,3.9,20,0.436
B00HZ6X8QU,5,10,0.5294
B00HZ6XMLG,4.75,20,0.7754
B00HZ6X8QU,4.6,10,0.4601
B00HZ6XMLG,5,10,0.6929
B00HZ6X8QU,4.4376,649,0.5615
B00HZYC0PW,4.1111,27,0.4604
B00HZYBXUK,4.2857,7,0.6402
B00HZYC0PW,4.5,30,0.4901
B00HZYBM9W,4.6,5,0.7837
B00HZYC0PW,4.6,10,0.484
B00HZYBXUK,4.8,10,0.5732
B00HZYC0PW,4.9,10,0.5266
B00HZYBM9W,4.6,10,0.4351
B00HZYCVMY,4,2,0.76
B00HZYBM9W,4.9,10,0.4804
B00HZYBXUK,4.4,10,0.4329
B00HZYC0PW,3.9,10,0.2734
B00HZYCFAW,4.3,10,0.4578
B00HZYBM9W,4.4,10,0.6284
B00HZYC0PW,4.9,10,0.5137
B00HZYBXUK,4.3,10,0.4766
B00HZYBEN6,5,7,0.5487
B00HZYBM9W,5,10,0.4219
B00HZYC0PW,4.9,10,0.6785
B00HZYBEN6,4.2,10,0.5599
B00HZYBM9W,4.4,10,0.3254
B00HZYBI14,4.4286,7,0.563
B00HZYCFAW,4.7,10,0.3541
B00HZYBXUK,4.1,10,0.3178
B00HZYBEN6,4.9,10,0.5234
B00HZYBM9W,3.7,10,0.3038
B00HZYC0PW,4,10,0.6264
B00HZYBI14,4.5,10,0.4201
B00HZYBXUK,4.7,10,0.6268
B00HZYBM9W,4.5,10,0.3316
B00HZYCFAW,4.6,10,0.4171
B00HZYC0PW,4.6,10,0.6464
B00HZYBEN6,4.5,10,0.47
B00HZYBXUK,4.75,20,0.4872
B00HZYC0PW,4.5,10,0.5984
B00HZYBXUK,4.3,10,0.5524
B00HZYE51Y,4.5556,9,0.2994
B00HZYC0PW,4.9,20,0.6265
B00HZYE51Y,3.4,10,0.2489
B00HZYC0PW,4.6,10,0.3491
B00HZYDF56,4.3,10,0.3775
B00HZYE51Y,3.8,10,0.3148
B00HZYC0PW,5,10,0.6438
B00HZYE51Y,3.6,10,0.0678
B00HZYDF56,4.2,10,0.4743
B00HZYE51Y,4.15,20,0.4587
B00HZYDF56,4.4,20,0.4059
B00HZYE51Y,3.2,10,-0.0942
B00HZYDF56,4.5667,30,0.5841
B00HZYE51Y,4.4211,19,0.3466
B00HZYF7B6,3.8889,9,0.4577
B00HZYDF56,4.6,10,0.5403
B00HZYCT6C,5,1,0.8438
B00HZYE51Y,4.8667,30,0.4088
B00HZYF7B6,4.2,10,0.3651
B00HZYE51Y,4.7,20,0.4616
B00HZYE7IK,3.3333,3,0.2355
B00HZYF7B6,4,10,0.3026
B00HZYE51Y,4.4,10,0.3649
B00HZYE7IK,3.7,10,0.4105
B00HZYE51Y,4.9,10,0.686
B00HZYE7IK,4.8,10,0.6126
B00HZYF7B6,4.4,10,0.4272
B00HZYE7IK,4.8,10,0.4745
B00HZYF7B6,4.2,10,0.593
B00HZYE51Y,4.6,10,0.2789
B00HZYF7B6,4.2,10,0.4731
B00HZYE7IK,4.65,20,0.4551
B00HZYEAE6,3.9,10,0.5771
B00HZYE1YA,4.8889,9,0.478
B00HZYE51Y,4.5556,9,0.4841
B00HZYF7B6,4.4,10,0.386
B00HZYE7IK,4.5,10,0.4153
B00HZYCIAY,5,3,0.5139
B00HZYE7IK,5,10,0.6787
B00HZYE51Y,4.7,10,0.3957
B00HZYF7B6,4.3,10,0.3977
B00HZYE7IK,4.8,10,0.48
B00HZYE51Y,4.7,10,0.4233
B00HZYE1YA,4.2,10,0.3834
B00HZYEAE6,4,10,0.2907
B00HZYE7IK,4.3,10,0.2773
B00HZYE1YA,4.4,10,0.3441
B00HZYF7B6,4.8,10,0.5601
B00HZYEAE6,4.5,10,0.5628
B00HZYCIAY,4,10,0.4535
B00HZYE1YA,4.2,10,0.3429
B00HZYDW5E,3.1429,7,0.1061
B00HZYF7B6,4.6,20,0.6226
B00HZYE51Y,5,9,0.6481
B00HZYE1YA,4.2,10,0.3357
B00HZYCIAY,3.7,10,0.3516
B00HZYF7B6,4.6,10,0.6157
B00HZYEAE6,4.2,10,0.3232
B00HZYE51Y,4.7,10,0.3935
B00HZYE1YA,4.6,10,0.5105
B00HZYF7B6,4.7,10,0.6072
B00HZYCIAY,4.2,10,0.3031
B00HZYE51Y,4.2,10,0.3231
B00HZYDW5E,3.8,10,0.2222
B00HZYE1YA,5,9,0.3712
B00HZYEAE6,4.5,10,0.4413
B00HZYE1YA,4.4,10,0.4022
B00HZYEAE6,4.4,10,0.4682
B00HZYCIAY,4.3,10,0.4073
B00HZYDW5E,5,10,0.2475
B00HZYE1YA,4.9,10,0.4461
B00HZYEAE6,4.3,10,0.4324
B00HZYCIAY,4.9,10,0.4685
B00HZYDW5E,3.9,10,0.1841
B00HZYE1YA,4.7,20,0.4839
B00HZYCIAY,4.5,10,0.3347
B00HZYDW5E,4.3,10,0.2413
B00HZYE1YA,5,10,0.4505
B00HZYEAE6,4.2,10,0.4027
B00HZYE1YA,4.8,10,0.2874
B00HZYEAE6,4.6,10,0.5619
B00HZYCIAY,4.9,10,0.5501
B00HZYDW5E,3.5,10,0.2888
B00HZYE1YA,4.6,10,0.5206
B00HZYEAE6,4.7,10,0.6049
B00HZYCIAY,4.3,10,0.5683
B00HZYE1YA,4.5,10,0.2766
B00HZYDW5E,4.1,10,0.5113
B00HZYEAE6,4.1,10,0.2369
B00HZYCIAY,4.7,10,0.3673
B00HZYEAE6,4.5,10,0.4687
B00HZYDW5E,4.2,10,0.2779
B00HZYCIAY,3.3,10,0.6664
B00HZYEZY6,3.4,5,0.3629
B00HZYDW5E,4.1,10,0.3798
B00HZYCIAY,4.1,10,0.1772
B00HZYEAE6,4,10,0.4246
B00HZYDW5E,3.5,10,0.1108
B00HZYD35S,3.8571,7,0.337
B00HZYEAE6,4.5,10,0.4748
B00HZYDW5E,3.8,10,0.1003
B00HZYEZY6,4.8,10,0.4727
B00HZYDW5E,3.6,20,0.2135
B00HZYEZY6,4.8,10,0.4245
B00HZYEAE6,3.7,10,0.2542
B00HZYD35S,4.4,10,0.3748
B00HZYDW5E,3.5,10,0.2682
B00HZYEZY6,4.7,10,0.4862
B00HZYD35S,4.6,10,0.5332
B00HZYEAE6,4.1,10,0.4382
B00HZYEZY6,4.7,10,0.614
B00HZYDW5E,4.1,10,0.2171
B00HZYD35S,3.7,10,0.1681
B00HZYCKWK,4.75,4,0.5176
B00HZYEZY6,4.3,10,0.4546
B00HZYEAE6,4.4444,9,0.6138
B00HZYDW5E,3.9,10,0.2029
B00HZYCCKU,5,6,0.5623
B00HZYD35S,4.5,10,0.5232
B00HZYDW5E,4.4,10,0.3194
B00HZYCKWK,4.2,10,0.2845
B00HZYD35S,4.1,10,0.5778
B00HZYEZY6,4.9,10,0.4334
B00HZYDW5E,4.1,10,0.2131
B00HZYEAE6,4.5,10,0.4693
B00HZYCCKU,4.5,10,0.2918
B00HZYD35S,3.9,10,0.5739
B00HZYCKWK,4.9,10,0.4069
B00HZYDW5E,4.9,10,0.6216
B00HZYEZY6,4.6,10,0.4745
B00HZYCKWK,4,10,0.3957
B00HZYCCKU,4.9,10,0.5486
B00HZYEAE6,4.2,10,0.3748
B00HZYEZY6,4.8,10,0.7276
B00HZYCKWK,4.2,10,0.2116
B00HZYDW5E,4,10,0.3285
B00HZYD35S,3.9,10,0.2983
B00HZYEAE6,3.8,10,0.4453
B00HZYCCKU,4.4,10,0.3596
B00HZYCKWK,4.4,10,0.5104
B00HZYDW5E,4.6,10,0.3522
B00HZYEZY6,4.4,10,0.4991
B00HZYD35S,4.5,10,0.352
B00HZYDW5E,5,10,0.2923
B00HZYCKWK,3.6,10,0.2633
B00HZYCCKU,4.9,10,0.4657
B00HZYEAE6,4.1,10,0.5144
B00HZYEZY6,4.4,10,0.5807
B00HZYD35S,4.4,10,0.2984
B00HZYEAE6,4.8,10,0.6294
B00HZYDW5E,4.4,10,0.3637
B00HZYEZY6,4.6,10,0.4397
B00HZYD35S,4.3,10,0.6387
B00HZYDW5E,4.6,10,0.5637
B00HZYEAE6,4.3,10,0.2742
B00HZYDW5E,4.1,10,0.3285
B00HZYFPRM,4.4,5,0.4657
B00HZYD35S,4.4,10,0.4877
B00HZYDW5E,4,10,0.509
B00HZYEAE6,4.4,10,0.5476
B00HZYD35S,4.2,10,0.1039
B00HZYDW5E,4.2,10,0.3729
B00HZYEAE6,4.7,10,0.4422
B00HZYEP5U,4.3333,3,0.8983
B00HZYD35S,4.7,10,0.5782
B00HZYDW5E,4.4,10,0.3791
B00HZYFPRM,4.1,10,0.3724
B00HZYEAE6,4.5,10,0.5357
B00HZYB9DQ,5,1,0.9028
B00HZYEP5U,3.8,10,0.2076
B00HZYD35S,5,10,0.6284
B00HZYEAE6,4.6,10,0.5554
B00HZYFPRM,4.2,10,0.6948
B00HZYDW5E,4.5556,9,0.4924
B00HZYFPRM,3.9,10,0.5612
B00HZYDW5E,4.5,10,0.3446
B00HZYEP5U,4.6,10,0.4859
B00HZYD35S,4.3,10,0.6186
B00HZYEAE6,4.4,10,0.3704
B00HZYB9DQ,4.2,10,0.3528
B00HZYFPRM,4.3,10,0.3414
B00HZYDW5E,4.6,10,0.4423
B00HZYEP5U,4.8,10,0.4751
B00HZYFPRM,4.9,10,0.5705
B00HZYB9DQ,4.1,10,0.4481
B00HZYDW5E,4.5,10,0.3594
B00HZYD35S,4,10,0.3216
B00HZYEAE6,3.4,10,0.4634
B00HZYDW5E,4.6,10,0.3814
B00HZYFPRM,5,10,0.7461
B00HZYEP5U,5,10,0.5465
B00HZYD35S,4.2,10,0.341
B00HZYB9DQ,4,10,0.5991
B00HZYFPRM,4.4,10,0.6248
B00HZYDW5E,4.3,10,0.4415
B00HZYEP5U,4.2,10,0.3974
B00HZYEAE6,3.9,10,0.5422
B00HZYB9DQ,4.5,10,0.2732
B00HZYDW5E,4.2,10,0.5509
B00HZYFPRM,4.8,10,0.5111
B00HZYEAE6,3.8,10,0.5481
B00HZYD35S,4.7,10,0.6237
B00HZYEP5U,4.5556,9,0.5008
B00HZYB9DQ,4.7,10,0.3613
B00HZYDW5E,4.8,10,0.4339
B00HZYFPRM,4.4,10,0.5504
B00HZYB9DQ,4.5,10,0.6291
B00HZYDW5E,4.5,10,0.3027
B00HZYEP5U,4.2,10,0.3776
B00HZYD35S,4.8,10,0.5384
B00HZYFPRM,4.6,10,0.6657
B00HZYEP5U,4.6,10,0.4729
B00HZYEAE6,4.5,10,0.4976
B00HZYDW5E,4.8,10,0.5765
B00HZYB9DQ,4.1,10,0.1812
B00HZYFPRM,4.9,10,0.656
B00HZYDW5E,4.5,10,0.3813
B00HZYEAE6,4.7,10,0.5009
B00HZYEP5U,4.2,10,0.4471
B00HZYB9DQ,4.2,10,0.5867
B00HZYDW5E,3.6,10,-0.0587
B00HZYB9DQ,4.5,10,0.4343
B00HZYEP5U,4.4,10,0.4846
B00HZYFPRM,4.6,10,0.4804
B00HZYEAE6,4.8,10,0.5303
B00HZYFPRM,4.3,10,0.3977
B00HZYDW5E,4.9,10,0.3842
B00HZYEP5U,4.6,10,0.7199
B00HZYB9DQ,4.9,10,0.6933
B00HZYDW5E,4.6,10,0.3035
B00HZYFPRM,4.1,10,0.5114
B00HZYEAE6,4.6,10,0.625
B00HZYB9DQ,4.4,10,0.4535
B00HZYEP5U,4.7,10,0.621
B00HZYDW5E,4.4,10,0.272
B00HZYFPRM,4.7,10,0.7013
B00HZYEAE6,4.7,10,0.4053
B00HZYEP5U,4.5,10,0.4663
B00HZYB9DQ,3.9,10,0.4078
B00HZYDW5E,4.4,10,0.4156
B00HZYFPRM,4,10,0.5431
B00HZYB9DQ,4.3,10,0.3362
B00HZYDW5E,4.6,10,0.2811
B00HZYEAE6,3.7,10,0.6156
B00HZYB9DQ,4.8,10,0.3913
B00HZYEP5U,4.4,20,0.5653
B00HZYB9DQ,4.3,10,0.3963
B00HZYEAE6,3.9,10,0.6891
B00HZYDW5E,4.1,10,0.3552
B00HZYEP5U,4.8,10,0.5413
B00HZYB9DQ,4.8889,9,0.5694
B00HZYDW5E,4.5,10,0.2272
B00HZYEP5U,4.9,10,0.456
B00HZYEAE6,4.5,10,0.8123
B00HZYB9DQ,4.2,10,0.5745
B00HZYDW5E,4.6,10,0.3377
B00HZYEP5U,4.6,10,0.6216
B00HZYEAE6,2.9,10,0.4264
B00HZYEP5U,4.6,10,0.6414
B00HZYDW5E,4.4,20,0.3836
B00HZYEP5U,4.9,10,0.6038
B00HZYEAE6,4.3,10,0.5767
B00HZYDW5E,4.5,10,0.3976
B00HZYEP5U,4.6,10,0.5829
B00HZYEAE6,4.3,10,0.6424
B00HZYEP5U,4.9,10,0.7943
B00HZYEAE6,4.3,10,0.4057
B00HZYEP5U,4.6,10,0.5013
B00HZYEAE6,3.9,10,0.5194
B00HZYEP5U,4.6,90,0.5832
B00HZYFBEE,5,2,0.9156
B00HZYEP5U,4.5,10,0.6043
B00HZYFBEE,4.5,10,0.5352
B00HZYEP5U,5,10,0.5783
B00HZYFBEE,4.8,10,0.5907
B00HZYEP5U,4.5,10,0.5152
B00HZYFBEE,3.7,10,0.3383
B00HZYEP5U,4.7,10,0.5741
B00HZYFBEE,4.15,20,0.4658
B00HZYEP5U,4.3,20,0.5188
B00HZYFBEE,4.9,10,0.6538
B00HZYEP5U,4.25,20,0.5314
B00HZYFBEE,4.6,10,0.392
B00HZYEP5U,4.6,10,0.6022
B00HZYFBEE,4.1,10,0.3654
B00HZYEP5U,4.15,40,0.4334
B00HZYD0OC,4.8333,6,0.4075
B00HZYEP5U,3.8,20,0.8733
B00HZYD5KQ,4.5189,212,0.4826
B00HZYC69W,5,5,0.6974
B00HZYD5KQ,4.3,20,0.2667
B00HZYC69W,4.8,10,0.564
B00HZYD5KQ,3.4,10,0.1484
B00HZYC69W,4.6,20,0.4503
B00HZYD5KQ,3.5,10,0.3547
B00HZYC69W,4.1,10,0.5119
B00HZYD5KQ,4.9,10,0.5125
B00HZYC69W,4.1,10,0.6261
B00HZYD5KQ,4.9,10,0.3266
B00HZYC69W,4.75,20,0.5352
B00HZYD5KQ,5,10,0.4158
B00HZYC69W,4.5,10,0.6865
B00HZYD5KQ,4.6,10,0.4573
B00HZYDYYI,4,5,0.5315
B00HZYC69W,4.3,10,0.7427
B00HZYD5KQ,4.2,10,0.4969
B00HZYC69W,4.9,10,0.6986
B00HZYD5KQ,4.6,10,0.703
B00HZYC69W,4.9,10,0.7448
B00HZYDYYI,3.9,10,0.3181
B00HZYD5KQ,4.55,20,0.475
B00HZYDYYI,3.7,10,0.0966
B00HZYD5KQ,4.2,20,0.485
B00HZYDYYI,3.9,10,0.2681
B00HZYD5KQ,4.8,10,0.5035
B00HZYDYYI,3.6,10,0.0283
B00HZYD5KQ,4.35,20,0.3748
B00HZYDYYI,4.4133,300,0.3446
B00HZYC3A4,4.5281,178,0.538
B00HZYC8XQ,4.6717,265,0.5661
B00I2X7KZA,4.5344,131,0.6016
B00I3N5CVS,4.3478,46,0.3822
B00I3MU11U,3.3333,6,0.3601
B00I3N5CVS,4.8,20,0.4763
B00I3MU11U,5,10,0.4768
B00I3N5CVS,4.5,10,0.3331
B00I3MU11U,4.25,20,0.4772
B00I3N5CVS,4.6,10,0.111
B00I3MU11U,4.6,10,0.2498
